Texte;Type d'entité
Isabelle;B-PER
Bayencourt;I-PER
121;O
cadet;O
héritier;O
terres;O
oncle;O
Antoine;B-PER
Bou-;O
chavannes;O
Quincy;B-LOC
gouverneur;O
ligue;O
tralta;O
directement;O
1894;O
Ce-;I-PER
e1;O
titulaire;O
vicomté;O
distinguer;O
dHennecourt;B-MISC
proche;O
intime;O
ami;O
cardmal;O
Retz;B-PER
mémoires;O
raccommoda;O
Cardinal;B-PER
obligée;O
dentendre;O
chemin;O
gé-;O
néalogie;O
122;O
ajouta-;O
connaisse;O
afin;O
touie;O
splendeur;O
tra-;O
giques;O
Clermont;O
dAmboise;O
assassiné;O
piège;O
tua;O
Pauvre;B-PER
justice;O
injure;O
barbare;O
Îlme;B-PER
ditlejeune;O
honorable;O
répa-;O
lépée;O
lamain;O
larme;O
läches;O
lâches;O
ruse;O
193;O
trompé;O
enlever;O
preuve;O
réclamons;O
dAm-;O
boise;O
mérité;O
réveuse;O
ponts;O
levis;O
baissés;O
rangés;O
haie;O
vassaux;O
accuelllirent;O
cortège;O
cris;O
Vive;B-MISC
affabilité;O
extraordinaire;O
cendant;O
conte-;O
nu;O
bourse;O
disposée;O
banquet;O
retentissait;O
instruments;O
Ôta;B-MISC
tables;I-MISC
réputation;O
cha-;O
cun;O
admirait;O
tradition;O
124;O
deLameth;O
ainventé;O
st;O
sol;O
corruption;O
fôtes;O
durèrent;O
plusieurs;O
Toute;O
assista;O
élément;O
tra;O
aimable;O
brillant;O
lentourait;O
former;O
beau-père;O
fléchir;O
soninvinci-;O
ble;O
écuyers;O
plénière;O
onne;O
ronde;O
modeste;O
retenue;O
laissant;O
quunefiertésans;O
permise;O
talents;O
genres;O
coquette;O
mal-;O
125;I-MISC
enviée;O
critiquer;O
fortement;O
séparée;O
commencèrent;O
querelles;O
senvenimaient;O
consolait;O
redoublant;O
magnificcnce;O
fenime;O
saugmentait;O
ous;O
sacrifiait;O
désespoir;O
heu;O
préoccuper;O
quamenaient;O
aventures;O
jouissait;O
savait;O
plaisanter;O
Quelque;B-LOC
deshabiller;O
ON;I-MISC
mere;O
age;O
126;O
DË;I-MISC
demoi-;O
absolument;O
YISEON;B-ORG
dAnizy;B-ORG
situé;O
quart;O
appartenait;O
évé-;O
cardinal;O
dEstrées;B-MISC
lhabi-;O
assidus;O
excellait;O
lanterie;O
rochet;O
camail;O
cessait;O
vanter;O
chà-;O
telaine;O
128;O
Anizy;B-ORG
496;O
évêques;I-MISC
500;O
Rémi;O
érigea;O
lévéché;O
bourg;O
figura;I-MISC
guerres;O
civiles;O
appartenant;O
1540;O
Bourbon;I-PER
construire;O
porlion;O
magnificences;I-MISC
moñument;O
rois;O
entrau-;O
tres;O
[;O
lhospitalité;O
saison;O
voisinage;I-MISC
agréments;O
trou-;O
valent;O
connu;O
témoin;O
apparition;O
espèce;O
daccord;O
cite;O
circonstan-;O
129;O
goût;O
devaient;O
fuir;O
ignorait;O
rela-;O
poussées;O
fai-;O
écho;O
relations;O
vinces;O
capitale;O
nétaient;O
Peu;O
voya-;O
gealentet;O
rare;O
anecdote;O
répandit;O
lété;O
4774;O
dEstrée;B-MISC
tablit;O
recevait;O
étrangers;O
hôtes;O
devenaient;O
tôt;O
siens;O
forét;I-MISC
Prémontré;I-MISC
moines;O
abbé;O
reçurent;O
prélat;O
venail;O
pren-;O
domaines;O
accompa-;O
9;O
130;O
gné;O
mädame;O
ua;O
sanglier;O
chevreuils;O
distribués;O
assistants;O
Monseigneur;B-PER
Émineñce;B-LOC
éhoôisi;O
san-;O
élierr;O
madamé;O
comtessé;O
demanderai;O
portion;O
hure;O
mange;O
meilleures;O
ve-;O
naisons;O
possiblés;O
modée;O
Jé;B-MISC
goûter;O
Aniy;B-LOC
risque;O
Emi-;O
131;O
nence;O
ragoût;O
présentes;O
égale-;O
décida;I-MISC
festin;O
semaine;O
lévèque;O
rappelait;O
linvitation;I-MISC
survenu;O
fier;O
léur;O
donnerez;O
ayons;O
mets;O
resplendissante;O
puissent;O
132;O
Nirons;O
sieur;O
Lannée;B-PER
prochaine;O
embarrassé;O
jusque-\à;O
arrête;O
bord;O
préci-;O
pice;O
ait;O
eela;O
précipice;O
abime;O
jouez;O
prendrez;O
133;O
puissantes;O
cel;O
cachant;O
mains;I-MISC
réveiller;O
éteints;O
resle;I-MISC
alteinte;O
fiez;O
B;B-LOC
occupée;O
toi-;O
lette;O
nou-;O
velles;I-MISC
parures;I-MISC
partageait;O
väux;B-PER
écrin;O
quoiquelle;O
eùt;O
donnée;O
cadeau;O
noces;O
proclamée;O
134;O
cours;O
boïs;O
ajouté;O
rende;O
trouver;O
délicates;O
plut;O
gneurs;O
donnèrent;O
coiffa;O
};O
e;I-ORG
bijou;O
eau;O
rubis;O
balais;O
admira-;O
bles;O
produire;O
résista;O
Ainsi;O
apprendront;O
parure;O
aujourd;O
hui;O
feuillages;O
pierrerles;O
seral;O
PINOK;B-ORG
135;O
richement;O
accoutrée;O
répèle;O
lhabit;O
……;O
metira;O
croit;O
ha-;O
bi;O
étoile;O
brochée;O
ira;O
Hement;O
rest;O
riche;O
Belle;B-MISC
orner;O
commen;O
deur;O
prendrait;O
arriver;O
lar-;O
gent;O
changerait;O
136;O
largent;O
occupons;O
heureusement;O
chaud;O
dormir;O
pare;I-MISC
minuit;O
sacheminèrent;O
fontaine;O
espéraient;O
fraicheur;O
arbres;I-MISC
lentouraient;O
cachaient;O
élait;O
minutes;O
lointain;O
galop;O
lieu-;O
aperçues;O
sortions;O
fallüt;O
traverser;O
lallée;O
découvrirait;O
certainement;O
approchait;O
137;O
blanche;O
lune;O
perle;O
dos;O
Attends;B-LOC
amants;O
pirer;O
murs;O
repose;O
Heureusement;B-PER
soupconner;O
1eï;O
Jésus;B-PER
signe;O
croix;O
napprochez;O
Quest;B-MISC
Quy;I-LOC
t-11;O
Napprochez;B-MISC
conjure;O
savan-;O
çant;O
138;O
âme;O
sappuyer;O
arbre;O
tremblait;O
Lombre;B-PER
promenant;O
clairière;O
fixa;I-MISC
voüte;O
couverte;O
maperçoit;O
tomba;O
involontairement;O
fougueux;O
enten-;O
disparut;O
tetnps;O
perdit;O
léloignement;O
Quai;B-PER
retrouver;O
quau;O
assurément;O
fermé;O
monseigneur;O
139;I-LOC
vêque;B-LOC
clé;O
sonne;O
pénétrer;O
messes;O
rentrer;O
traversa;O
courant;O
les-;O
pace;O
séparaït;O
osant;O
regar-;O
der;O
N;B-LOC
deman-;O
da;O
effrayées;O
possi-;O
madamie;O
esse;O
revenant;O
déshabillant;O
140;O
mdulgence;O
samedi;O
apparitions;O
vas;O
mettras;O
saurais;O
létat;O
spectre;O
défait;O
image;O
flétrie;O
battre;O
devenu;O
siinsensible;O
événe-;O
linterrogea;O
anxiété;O
illusion;O
141;O
semblé;O
Ün;O
saute;O
dessus;O
mur;O
quinze;O
délévation;O
reconnu;O
baissant;O
vile;O
manant;O
interroger;O
bru;O
mêmes;O
réponses;O
142;O
leçon;O
nirez;O
champs;O
errante;O
rencontriez;O
fantômes;O
appelez;O
parlerai;O
Miséricorde;B-PER
méchant;O
laissées;O
craindrais;O
ven-;O
geance;O
redouter;O
craindre;O
flatte;O
mauvais;O
lexcite;O
haine;O
quikne;O
pardonner;O
aucuns;O
dexcuse;O
calmer;O
enitretiensavec;O
143;O
terreur;O
horrible;O
Réellement;B-PER
dormions;O
samuse;O
parcourir;I-MISC
désespéré;O
tremble;O
Éminence;B-LOC
chapelet;O
béni;O
ombre;O
rencontrerai;O
dau-;O
craindrai;O
spirituelles;O
armait;O
lavais;O
144;O
Dis;B-LOC
Mille;B-LOC
plantés;O
retournerai;I-MISC
maccablera;O
épi-;O
grammes;O
nosera;O
préparatifs;O
Deschamps;B-PER
lesergent;O
ville;O
venant;O
conséiller;O
Cœur;B-MISC
Roy;B-PER
conté;O
ÿy;O
venus;O
assure;O
PINONX;O
145;O
Corcy;I-PER
deuil;O
veuve;O
compagnies;O
habite;O
lieutenant;O
Roï;B-LOC
Est-elle;B-LOC
dédaigneuse;O
annonçait;O
continuait;O
na-;O
vait;O
pla-;O
cée;O
ressortir;O
blancheur;O
peau;O
admirablement;O
vêtue;O
pavillon;O
Grâces;B-PER
146;O
Lamethr;B-LOC
frappés;O
sois;O
Pi-;O
carde;O
déesse;O
vinité;O
exagéré;O
extra-;O
vagance;O
comprenait;O
résistât;O
possession;O
lindifférence;O
probablement;O
nourriture;O
attelé;O
piqueurs;O
caracolaient;O
tram;O
147;O
équi-;O
page;O
satisfaite;O
lemportant;O
craintes;O
oublia;O
vision;O
trajet;O
parcs;O
touchent;O
remarqua;O
joyeusement;O
groupes;O
ani-;O
més;O
formaient;O
nobles;O
vives;O
perron;O
parvenaient;O
plis;O
soie;O
feutre;O
murmure;O
séleva;B-PER
Accoutumée;B-LOC
flattée;O
lordinaire;O
nelà;O
té-;I-MISC
éta-;O
148;O
blis;O
balcons;O
critiquaient;O
loutes;O
diable;O
arrivés;O
tai;O
tempêécher;O
sottise;O
jentends;O
Fiesque;B-LOC
ten;O
supplie;O
lescalier;O
server;O
voit;O
tournes;O
reconnait;O
nomme;O
pâli;I-MISC
rappelle;O
coup;I-MISC
évanouie;O
VIT;O
BELLES;B-ORG
AMOURS;O
transporter;O
sempressa;O
domestiques;O
Lévanouissement;B-PER
feinte;O
demi-;O
reprendre;O
150;O
lévêque;O
criant;O
sauvez;O
valets;O
signifient;O
paroles;O
lar;O
revu;O
Par;O
faculté;I-MISC
surnaturelle;I-MISC
duquel;O
infidèle;O
reprocher;O
oreille;O
151;O
doüté;O
ilsouffre;O
mavoir;I-MISC
ché-;O
rie;O
délivrée;O
répétait;O
baïsant;O
calmez-;O
rêves;O
souffrante;O
fièvre;O
délire;O
Mal-;B-MISC
empressée;O
contrarier;O
accès;O
reprend;O
remonter;O
car-;O
rosse;O
couchera;O
enverra;O
médecin;O
avéc;O
régime;O
folle;O
152;O
nommez;O
Lévêque;B-LOC
étonné;O
nuait;O
délivrez;O
vons;O
excuses;O
retirer;O
SOINS;O
essayer;O
reverrai;O
imprudence;O
laissée;O
abuser;O
ressemblance;O
antre;O
repos;O
mettra;O
153;I-MISC
laura;O
agréa-;O
ensuite;O
latien-;O
>;O
lejeune;O
lavis;O
accident;O
scandale;O
annoncer;I-MISC
demanda-;O
"

 ";O
154;O
étimcellants;O
partirons;O
deviennent;O
mn-;O
exigez;O
parte;O
santé;O
commande;O
portée;O
Jenemeniraipas;B-PER
oserez;O
employer;O
violence;O
155;O
morbleu;I-MISC
pousserez;O
patience;O
Suivrez;B-PER
Etje;O
mettrai;O
tyrannie;O
naissez;O
jusquoù;I-MISC
soustrairai;I-MISC
domination;O
achevant;O
serra;O
durement;O
repliqua;O
enselevant;O
vousépargneraiuneactionindigne;O
obéiraï;O
souviendrez;O
seulement;O
Retirons;B-ORG
revienne;O
inutile;O
assiste;O
156;O
dhumeur;O
Singulière;B-MISC
nature;I-MISC
coquetierie;O
lemportaient;O
impressions;O
pensait;O
songeait;O
conduite;O
futle;O
échangé;O
préoccupés;O
lacconi-;O
pagna;O
indisposée;O
forcée;O
voussuivre;O
Maintenant;B-PER
respecterez;O
etque;O
noublierai;I-MISC
157;O
loubliiez;O
saviez;O
combien;O
souffre;O
Mada-;O
mépargneriez;O
reproches;O
quitte;I-MISC
daprès;O
triomphant;O
présageait;O
lutle;O
rayonnant;O
tapprendre;O
158;O
ris;O
tristes;O
reverrez;O
maîtresse;O
préparez;O
vitencore;O
DK;O
sais-;O
Rémond;B-PER
apporté;O
lettres;O
accou-;O
ru;O
1ci;O
séparation;I-MISC
continuer;O
toutest;B-PER
clos;I-PER
écoute;O
beau-;O
rôde;O
environs;O
regarder;O
verroux;O
revint;O
160;O
littéralement;O
raconté;O
faillit;O
je-;O
attendrir;O
veu-;O
lent;O
cal-;O
mer;O
rendit;O
pos;O
lisait;O
répélait;O
passion-;O
nément;O
partit;O
varre;O
redevint;O
lennemi;O
camp;O
cheva-;I-MISC
lier;I-MISC
dArtagnan;I-PER
capitaine;O
compagnie;O
chevau;O
tente;O
Cavois;I-PER
parla;O
nom-;O
promptement;O
Grignan;B-PER
Sait;I-PER
mys-;O
tère;O
Etqu;O
vingt-quatre;O
honorée;O
bontés;O
dégoùté;O
campagnards;O
voyée;O
cadeaux;O
menti;O
162;O
bonnes;O
oublie;O
sexe;O
accuse;O
linnocence;O
êles;O
fat;O
épées;O
baltons-;O
finisse;O
baltirent;O
f63;I-MISC
Féténdit;B-PER
baïgné;O
danssonsang;O
Efcétait;B-PER
moïl;B-PER
K;B-MISC
nexistait;O
Vilieroi;B-PER
profita;I-MISC
reve-;O
nant;O
luï;O
nouvelles;O
déerire;O
désola;O
suppha;O
amis;O
sinformer;O
Onlui-;B-PER
assura;O
Sis=;B-LOC
épousiez;O
incessamment;O
164;O
remèdes;O
quêle;O
rassura;O
fidélité;O
guérit;O
cachä;O
crütes;O
amant;O
Écoutez;B-PER
Lassée;B-PER
ser-;O
ennemis;O
narrivait;O
crai-;O
gnaient;O
démentis;O
consentites;I-MISC
devintes;O
tarda;O
Ver-;O
sailles;O
H;B-PER
Bouillon;I-PER
"

 

";O
165;O
particulier;O
langues;O
exalta;O
perfidie;O
pela;O
volage;O
songea;O
vengeance;O
lexécution;O
représenta;O
laviez;O
Marie-Charlotte;B-PER
bref;I-PER
considération;O
comlesse;I-PER
bondissant;O
tigresse;O
-—Îlest;O
oses;O
fâché;O
Marié;B-PER
166;O
mourrai;O
chagrin;O
mourrez;O
consolerez;O
console;O
excepté;O
vieillir;O
quout;O
supposait;O
esl;O
redemander;O
joue;O
t-1l;O
ignore;O
Lié;B-LOC
aver;O
dAlbert;I-PER
recu;O
167;I-LOC
li;O
trefois;O
mutuelle;O
souvient;O
catéchisme;O
digne;O
plaisanterie;O
égayer;O
passons;O
Quarrivera;B-MISC
main-;O
tenant;O
Me;O
lassure;O
mimporte;O
puisquil;O
uné;I-PER
auire;O
168;O
remarqué;O
blessure;O
Reçue;B-PER
emmené;O
1ls;O
quitté;O
bords;O
sasbien;O
1lsestretourné;O
c;O
dirai;O
réfléchirai;O
reviendra;O
beau-pèreet;O
instruits;O
sonarrivée;O
mont;O
emme-;O
née;O
169;O
éxpliquées;O
vont;O
mépier;O
démarches;O
seront;O
interprêtées;O
pou-;O
mourrait;O
mourait;O
Journée;I-MISC
conversa-;O
leslongues;O
messager;O
arrivait;O
contes;O
parfois;O
soupirer;O
refusa;O
metire;O
loffice;O
Soyons;B-LOC
rentrant;O
sarrange;O
inquisition;O
170;O
mélier;O
chef;O
-Quel;O
apera;O
monstre;O
por;O
disa;O
divertir;O
nhésitera;O
miuute;O
incorruptible;O
lor;O
esssierons;O
Sais;B-LOC
médite;O
caché;O
vagues;O
Connaissent;B-PER
jamäis;B-MISC
attendons;O
Vers;B-LOC
jardn;O
suivie;O
171;O
guét;O
sentinelle;O
observa;O
impérieusement;O
daccompagner;O
craint;O
renouvelle;O
Etles;B-LOC
miens;O
retirez;O
fatal;O
sexpliquera;O
172;O
sommes;O
engagés;O
innocemment;O
aimons;O
douleurs;O
espérance;O
princi-;I-MISC
pes;O
conscience;O
vif;O
troubler;O
ménages;O
déshonneur;O
illustres;O
pas-;O
sion;O
fournit;O
sophismes;O
lesquels;O
triompha;O
scrupules;O
poussa;O
mettant;O
matu;O
apporte;O
HE;O
173;O
toul;O
mapportes;I-LOC
luil;O
por-;O
fenêtres;O
murailles;O
surprendre;O
"

 
 
 

";O
"

 
 

 

 

 

";O
VIIT;O
LETTRE;B-MISC
Lalettre;B-PER
eñtendue;O
désirée;O
cherchée;O
regrettée;O
Depuis;O
éprouvé;O
foreessant;O
épuisées;O
mavez-;O
176;O
veus;O
trahi;O
nappar-;O
Tant;I-MISC
failli;O
risquer;O
renommée;O
jesuccombé;I-MISC
naurais;I-MISC
Ïl;B-PER
jéprouvai;O
pouvais;O
répétée;O
douterais;O
étourdissement;O
marracha;O
consentement;O
favori;O
jépousai;B-PER
Jéprouvai;O
offense;O
donnais;I-MISC
177;O
üne;O
consolation;O
soulagement;O
maviez;I-MISC
oublie-;I-MISC
aurais;O
lapparence;O
pourrais;O
culte;O
adoration;O
don;O
deviez;O
lignorer;O
eus;I-MISC
dévorait;O
horreur;I-MISC
voulus;O
rage;O
rapprocher;O
eprix;O
consentit;I-MISC
maccompagner;I-MISC
quittâmes;O
vinmes;O
mière;O
contrée;O
parlé;I-LOC
tifiée;O
178;O
voie;O
mairniez;O
séparerait;O
Jabandonnerais;B-LOC
ambition;O
<;O
tenez;O
G;B-PER
ful;O
homrie;O
dévoué;O
es-;O
clave;O
trabi;O
Jattends;B-PER
soufre;O
Ayez;B-MISC
Gharles;B-PER
Amanieux;I-PER
dALBrer;O
maime;O
tesse;O
Cher;B-LOC
PE;O
LR;O
TIR;B-ORG
TEE;I-ORG
TAN;O
EUR;O
TD;O
RATE;B-ORG
PER;I-ORG
SA;I-ORG
Lo;B-MISC
TRE;O
179;O
trompée;O
infamie;O
Mavoir;B-MISC
hymen;O
loubli;O
pardonnerai;O
Jl;O
exprimé;I-MISC
bourreaux;O
posé;O
masque;O
Gest;B-PER
"

  ";O
hrave;O
supporterai;O
vengée;O
180;I-MISC
CHATRAU;B-MISC
capables;O
Convenez;B-LOC
nauront;O
Cherche;B-PER
officielle-;O
guisé;O
cachera;O
aviserons;O
fiant;O
Etil;B-PER
épier;O
quimporte;I-MISC
ane;O
NUE;O
PME;O
TETE;B-MISC
ANT;O
AIR;B-ORG
EEE;O
TRANS;O
PET;B-MISC
RE;I-MISC
RAT;I-ORG
TA;B-ORG
RAR;I-ORG
TT;O
RTS;I-ORG
181;O
sils;O
surpren-;O
jetierai;O
vengerai;O
sûrement;O
joués;O
chiré;O
pleurer;O
miariait;O
paieront;O
pensent;O
souffrira-;O
fasse;O
lux;O
rassurerai;O
forcera;O
nas;O
182;O
noseront;O
protège;O
loubliait;O
savent;O
Apporte;I-PER
mante;I-PER
parasol;O
obéit;O
connaissait;O
versatilité;O
guidait;O
Lespoir;B-LOC
conduisait;O
oguet;O
indifféremment;O
nayant;O
DO;I-MISC
CHÂTEAU;O
183;O
£;O
Céries;B-MISC
espionnagé;O
forcer;O
laveu;O
insupportable;O
éféhaïit;O
choï-;O
sissez;O
but;O
proménade;O
Jéi;B-MISC
marquer;O
arbrés;O
alléé;O
pouf;O
coupé;O
fire;O
biéntôt;O
ÿ;O
téviendtéz;O
dän$;O
fütré;O
Free;B-PER
ke;O
nyse;O
prus;O
maitte;O
SET;B-ORG
HO;I-ORG
Yoüs;B-MISC
érdoïine;O
rétourner;O
dltéiu;O
Charge;B-PER
auprés;O
Æ;B-PER
Éest;I-PER
Conte;I-MISC
rendré;O
tt;O
ençore;O
sd;O
DT;B-MISC
ed;I-MISC
Leds;I-MISC
184-;O
mandé;O
suppose;O
COUP;B-MISC
dautorité;O
devais;O
agir;O
Japerçois;B-PER
toit;O
milles;O
entendre;O
delles;O
sautent;O
tom-;O
bées;O
suit;O
louvrage;O
biche;O
direction;O
mattrapera;O
AE;B-ORG
w;B-PER
-185;O
complètement;O
trâce;O
rivière;O
endroit;O
saule;O
branches;O
baient;O
leau;O
baignalent;O
arrêta;O
fixés;O
clin;I-MISC
dœil;I-MISC
ilfut;O
Veille;B-PER
soupçonne;O
baisapt;O
Henrielte;B-PER
moments;O
précieux;O
recherche;O
génie;O
inspiré;O
cerlitude;O
venue;O
Plus;O
186;O
tenu;O
réstée;O
tañt;O
àvez;O
annoncant;O
äussi;O
jetée;O
vouläis;I-MISC
déméurer;I-MISC
ilé;O
persécutéé;O
dennuis;O
tourmeñts;O
celà;O
forces;O
cédé;I-MISC
jaurais;B-MISC
résisié;O
oi;O
dépit;O
tenté;O
Ja-;B-LOC
X;O
nôs;O
Môn;B-ORG
tmari;O
hé;O
cräindräi;B-MISC
rién;O
187;O
femmé;O
indiffé-;O
rence;O
réussirai;O
Partez;B-PER
bié;I-PER
bruyamment;O
Emmenez;B-LOC
pârle;O
sen-;O
doëfñiront;O
moitié;O
anneau;O
dalliance;O
lors-;O
qéori;O
portera;O
bague;O
confiance;O
viendrez;O
Cachez;B-LOC
quinconce;O
maimerez;O
188;O
envoyant;O
dirigeant;O
jambes;O
asseoir;O
remettre;O
dit-1l;O
saluant;O
soupçonneux;O
pri-;O
sonmière;O
néan-;O
Corey;I-PER
oncke;O
criminel;O
indisposition;O
SAR;B-MISC
PA;O
TSI;B-MISC
NAS;I-MISC
RAGE;I-MISC
Zrérue;I-MISC
PEL;B-MISC
CENT;O
PRE;O
POLP;O
RNQT;O
LTPP;O
NET;O
APREV;O
RSS;O
SEE;O
GEAR;O
189;O
parlèrent;O
oilelte;O
négligemment;O
laccompagneront;O
puis-;O
désirez;O
Fêtre;O
pavot;O
dail-;O
mettent;O
ri;O
doù;O
re;O
visitent;O
Nomme;I-MISC
--;O
"



";O
190;O
CHATLAU;B-ORG
connaissons;I-MISC
humeur;O
dhier;O
dure;O
parlons;O
persifflage;O
avouer;O
claire-;O
appris;O
crar-;O
dirigea;O
défie;O
Jaurai;B-LOC
occasion;O
nécrira;O
réfléchi;O
np;O
officielle;O
tireraient;O
avantage;O
LEE;O
7e;O
véque;O
Etle;B-PER
chapelain;O
Vi-;O
grave;O
contraste;O
frappant;O
gaté;O
répandue;O
venons;O
CT;B-MISC
Eminence;B-PER
déranger;O
étions;I-MISC
inquiets;I-MISC
lacom-;O
lesse;O
192;O
sotte;O
guérie;O
sagesse;O
sage;O
sengage;O
lavoir;O
manquée;O
lespoir;O
naturelle-;O
devenus;O
Monsei-;B-ORG
partent;O
retournent;O
congé;O
expiré;O
comies;O
53;O
lÉglise;B-MISC
quet;O
roses;O
jolies;O
finement;O
cueillles;O
promenais;O
touré;O
rosiers;O
formé;O
bouquet;O
lintention;O
loffrir;O
Comprendre;B-LOC
194;O
laccepte;O
ferons;O
échange;O
œillets;O
attacher;O
carsage;O
abandonne;O
remplacerai;O
avantageusement;O
mantes;O
bouquets;O
acceptés;O
sent;O
pourriez;O
Puisque;O
hon-;I-MISC
neur;O
NousnousamuseronsbeaucoupNousirons;B-MISC
195;O
cueillerons;O
émue;O
Messieurs;B-PER
balbutièrent;O
invitation;O
causeries;O
mappren-;O
drez;O
habits;O
Quoique;O
ayent;O
nignore;O
malines;O
laccabla;O
damabilité;O
len-;O
gagen;B-LOC
nétais;O
prêtre;O
paraitrais;O
duisan{e;O
196;O
tranquilliser;O
suivitson;O
retrouvèrent;O
physio-;O
nomie;O
hommes;O
conservait;O
sombre;O
départir;O
feignit;O
réjouit;O
vor;O
infiniment;O
oujours;O
répélé;O
élais;I-PER
raisonnable;O
197;O
vieil;O
distractions;O
liaison;O
voi-;O
sins;O
Quelques;O
changea;O
dissipée;O
sinquiéter;O
lhumeur;O
apparente;O
virons;O
visita;O
accompagnée;O
sesgens;O
promenades;O
espion-;O
nées;O
sécurité;O
longues;O
tête-à-tête;O
péné-;O
risquait;O
tendu;O
Là;B-LOC
avoua;O
confidences;O
198;O
partagé;O
peines;O
intéressante;O
pur;O
baïsait;O
parläit;O
couvrait;O
enfermées;I-MISC
cassette;O
sendormiront;O
parlerons;O
penserai;O
Madarïe;B-PER
ion;O
Élle;B-PER
gagna;O
confianée;O
viréni;O
199;I-MISC
lengagèrent;O
comtésse;O
jusque;O
Pichard;B-PER
lécuyer;O
léternel;O
logis;O
permettrez;O
lavouer;O
procès;B-MISC
injuste;O
ruinés;O
revus;O
traitent;O
favorablement;O
Syrène;B-PER
résister;O
promettez;O
200;O
promets;O
lerons;O
IX;O
LES;O
DEUX;O
GABRIELLE;B-MISC
Six;O
dadresse;O
Quoiquil;O
coûtât;O
nécrivit;O
fruit;O
travaux;O
202;O
égarer;O
appelle;O
proces-;O
sifs;O
ver-;O
commen-;O
cement;O
tranquilles;O
délivrés;O
éclairé;O
commanda;O
veiller;O
incident;O
recevant;O
voisihs;O
proches;O
préoccupé;O
203;O
usquà;O
espion;O
rnons-;O
causais;I-MISC
Jaquais;B-LOC
récommandé;O
Lambert;B-PER
drôle;O
éveillé;O
riions;O
lavions;O
suivis;O
navons;O
semblant;O
fâchée;O
Ét;B-LOC
découvre;O
204;O
Îlira;B-PER
lor-;O
tromperons;O
prévenu;O
muet;O
tombe;O
lieuteuant;O
crimi-;O
mouche;O
déteste;O
cor-;O
dialement;O
espère;O
protégera;O
acheté;O
205;O
adroit;O
puissants;O
maîtres;O
accompagner;O
étonne-;O
dobservations;O
accueillirent;O
ouverts;O
recevaient;O
négligèrent;O
Avez;B-LOC
amies;O
heu-;O
rernercie;O
206;O
indiqué;I-MISC
Écu;I-MISC
veillé;O
voyageur;O
paru;O
Ilaura;B-LOC
déguisés;O
érr;O
forains;O
quidams;O
sapprochant;O
connaîtrais;O
Vois;B-LOC
entrera;O
vallée;O
surpris;O
Quil;B-PER
207;O
vêtements;O
grossiers;O
quilest;O
envoya;O
créature;O
malice;O
curiosité;O
ta;O
allée;O
lÉcu;B-PER
laubergiste;O
toutàlheureétaientdans;O
montée;O
remis;I-MISC
a-;O
Lil;B-PER
Lautre;B-LOC
habil-;O
revenue;I-MISC
écu;O
208;O
cri-;O
minel;O
intelligence;O
métonne;O
prudent;O
unis;O
imaginé;O
Battu;B-PER
minsultait;O
venirvisiter;O
Bien;O
descendirent;O
209;O
remparts;O
lenceinte;O
ruines;O
démantelé;O
réduit;O
Fronde;B-LOC
Mazarin;I-PER
confusément;O
fance;O
habité;O
maintes;O
traita;O
nIV;O
1594;O
LT;B-ORG
année;O
demeure;O
ruinée;O
1652;O
dÉtrées;I-PER
Savez;B-PER
forteresse;O
Vos;O
fossés;O
210;O
ferment;O
sécroulent;O
n°;O
donjon;O
immua-;O
Providence;B-LOC
durera;O
monar-;O
chie;O
siècles;O
Enguerrand;B-PER
VII;I-PER
4597;O
Ilny;B-PER
colla-;O
térales;O
entées;O
lémule;O
royales;O
bâtard;O
éteint;O
élevé;O
principautés;O
î;O
211;O
appartenons;O
marquisat;O
Cœur-de-Roy;B-PER
magistrat;O
gère;O
concert;O
mainte-;O
législation;O
pos-;O
sible;O
pourrez;O
jouir;O
spec-;O
tacle;O
magique;O
paysage;I-MISC
rui-;O
éclairés;O
lastre;O
charmée;O
remettrai;O
clef;O
longue;O
succède;O
212;O
lattente;O
sécoule;O
lisolement;O
souve-;O
nirs;O
ressemble;O
malheureuse;O
pénible;O
distraction;O
Egoiïste;O
Las;O
carreaux;O
inquiet;O
lapercevoir;O
Ouvre;B-LOC
refuserai;O
incroyable;I-MISC
mi-;O
sale;O
213;O
fixèrent;O
cachè;I-MISC
contem-;O
pler;O
baïtait;O
appartiendrait;O
deviendrai;O
foul;O
mianda;O
découvertcela;O
causant;O
dû;O
arrangé;O
parrain;O
galanteries;O
214;O
CHATAU;B-MISC
ou-;O
blié;O
Jourdieu;I-PER
venge;O
excitant;O
visse;O
cherché;O
léloigner;O
soumissions;O
passées;O
sacrifie;O
215;I-LOC
ladorant;O
quée;O
vis;O
à-;O
secret;O
lamentait;O
isolemeht;B-PER
va-;O
double;O
coutume;O
-E;B-PER
Tâche;B-PER
comiesse;O
distraite;O
216;O
épargnait;O
reti-;O
rerai;O
rentre;O
NousdemeureronstouteslesdeuxVousprendrez;B-MISC
couchèrent;O
embuscade;O
conduisit;I-MISC
lattendait;O
lapercevant;O
couvrit;O
baisers;O
217;O
sécriact;I-PER
discrète;O
confidente;O
monamil;O
Chère;B-PER
mmaudant;O
chérie;O
Ei;B-MISC
lignore;I-MISC
pensé;O
span;B-LOC
218;O
suffit;O
E;I-LOC
Est-il;O
Carmélites;B-LOC
importe;I-MISC
froide;O
Devinez;B-PER
nose;O
hardi;O
219;O
Taisez;B-PER
cherchez;O
boucle;O
méraire;I-MISC
ns;O
