Texte;Type d'entité
resistait;O
pressait;O
douee-;O
ad;O
briser;O
fgure;O
remut;O
pesonne;O
distincte-;O
theanne;O
vouliez;O
seraient;O
nos;O
tereulait;O
dire;O
Ltle;B-PER
gui;I-PER
ietait;O
ieiu;O
envoye;O
uelues;O
iise;O
emnmes;O
retourU;O
debandade;O
lenfant;O
perdu;O
dignite;O
filait;O
oscillant;O
bienpenche;O
pent;O
ruelle;O
plutot;O
deshabills;O
groupes;O
hataient;O
allongeait;O
mouillait;O
bouches;O
ventres;O
boyaux;O
lesattendait;O
pommiers;O
Soixante;B-PER
personnes;O
eentre;O
cures;O
celui;O
flanque;O
maire;O
campagnarde;O
ih;O
adressait;O
miltitule;O
saluts;O
roiteserree;O
normand;O
uneaie;O
poule;O
huppe;O
oeiltaut;O
etonne;O
mangeait;O
rapides;O
picote;O
assiette;O
aet;O
syvait;O
quavec;O
irais;O
etrangers;O
platt;I-MISC
plairait;O
2n;O
llebalbutia;O
pre;O
riant;O
doutais;I-MISC
mdemoisellen;I-MISC
Ble;O
Vcut;B-LOC
sns;O
sayir;O
quolle;O
prenant;O
machinale-;O
objets;O
mohe;O
ettemere;O
eeur;O
follemnent;O
sansparaltre;O
emu;O
ir8s;O
pritles;O
fremissante;O
deposa;O
reeonnaissant;O
aieuse;O
saison;O
flancailles;O
seuls;O
tlus;O
lalande;O
Fartois;B-LOC
hi;O
rant;O
davenir;O
eus;O
trase;O
poudreuse;O
chos;O
ecidee;O
ouut;O
htsr;O
ilut;O
one;O
onenu;O
eesemonis;O
isns;O
sixs;O
semaines;O
aout;O
V1IE;I-MISC
maries;O
partiraient;O
immediatement;O
consultee;I-PER
decida;O
olon;B-PER
villes;O
dItalie;B-MISC
attendaient;O
union;O
impatience;O
vive;O
envelopp6s;B-MISC
roules;O
delicieuse;O
savourant;O
exquis;O
insignifiantes;O
caresses;O
presses;O
passionnes;O
blent;O
tourmentes;O
indeis;O
etreintes;O
r6solut;I-MISC
ninviter;I-MISC
lexception;O
Lison;B-LOC
lasoeur;O
pensionnaire;O
uncouvent;O
Yersailles;B-LOC
avaitl;O
garder;O
soeur;O
lavieille;O
poursuivie;O
lidee;O
gehait;O
inutile;O
importune;O
retiradas;O
religieuses;O
louent;O
pparte-;O
tristes;O
isoles;O
lexistence;O
unmois;O
fmille;O
Cgtait;B-LOC
unepetite;O
effa-;O
gait;O
apparaissait;O
auixheures;O
remontait;O
saehambre;O
enferm6e;O
vieillot;B-PER
biein;I-PER
uelle;O
fdt;O
Agee;B-PER
seiulement;O
quarante;O
eilUNE;O
triste;O
compte;O
das;O
Toute;O
ni;O
turbulente;O
lembrassait;O
gure;O
tranquille;O
cins;O
demeura;O
sacrifiee;O
Jeune;B-PER
soccupa;O
ombre;O
ob-;O
iet;O
vivant;O
accoutume;O
haue;O
sinquiete;O
aseur;O
habitude;O
prise;O
pater-;O
nellela;B-PER
eonsiderait;O
manque;O
insignifiant;O
traitait;O
familiarite;I-MISC
gene;O
eachait;O
mepri-;O
nte;O
Lise;B-PER
genee;O
nompimpant;O
semiait;I-MISC
marierait;O
nais-;O
ede;O
ehmble;O
proprette;O
affreusement;O
timide;O
emeavec;O
beau-frere;O
laimaient;O
poant;O
afection;O
participant;O
enresse;O
indifferente;O
compassion;O
snte;O
ef;O
bienveillance;O
naturelle;O
efoi;O
haronne;O
Iies;B-ORG
sajeunesse;O
prononeait;O
flxer;O
edate;O
eCtait;B-MISC
lepoquae;O
iamais;O
teten;O
eisommne;O
eneloppe;O
62;O
st;O
pourquoi;O
Rien;O
manieres;O
pouvait;O
pressentir;O
folie;O
repechee;I-MISC
moitie;I-MISC
indignes;O
cher-;O
mysterieuse;O
action;O
contentes;O
laccident;O
Coco;I-MISC
casse;O
jambe;O
auparavant;I-MISC
orniere;O
oblige;O
dabattre;O
consideree;O
faible;O
mepris;O
inspirait;O
proches;O
sinfiltra;O
lentouraient;O
divination;O
soceupait;O
lembrasser;O
penetrait;O
soins;O
necessaires;O
savoir;O
situee;O
Ila;B-LOC
habititde;O
quelquun;O
envoyait;O
domestique;O
querir;O
soccupait;O
naurait;O
sin-;O
quieter;O
nai;O
63;O
etres;O
demeurent;O
inconnus;O
ches;O
inexplores;O
vide;O
savent;O
vivent;O
otedex;O
prononcait;O
neveillaient;O
aucune;O
enlesprit;O
Icatetiere;B-PER
sucriern;O
marchait;O
touiours;O
mnuets;O
heurtait;O
communiquer;O
propriet;O
lene;B-PER
rendre;O
ancun;O
ites;O
ouete;O
maniait;O
leg-;O
remnent;O
delicatement;O
touchait;O
Eearrivavers;B-LOC
lami;O
juilet;O
bouleversee;O
mariaee;O
oule;O
eox;O
demeurerent;O
olendemain;I-MISC
venue;O
remarua;O
tite;O
MIsen;B-MISC
ermentait;O
estraordi-;O
nir;O
atses;O
yeus;B-PER
uittaient;O
nanees;O
eoceupa;O
di;O
trousseau;O
enersie;O
guiereune;O
activite;O
fevreuse;O
travaillant;O
simple;O
couturiere;O
geor;B-PER
I64;I-PER
"









";O
mouchoirs;O
ourles;O
viettes;O
brode;O
deman-;O
Etpetite;O
examinant;O
nonealamment;O
repondait;O
Ne;O
donc;O
mal;O
journee;O
dei;O
lourde;O
claires;O
tiedes;O
troublent;O
attendrissent;O
sexalter;O
semblent;O
eveiller;O
poesies;O
se-;O
crtes;O
lme;O
en-;O
traient;O
baronneet;O
miarijouaient;O
cartes;O
labat;O
lampe;O
tricotan;O
aceoudes;O
ouverte;O
semaient;O
setendait;O
Attiree;B-PER
invinciblement;O
eclairement;O
vaporeux;O
etdes;O
massifs;O
tourl-`sur;B-LOC
ehhteau;O
quitter;O
jeu;O
Allez;B-MISC
ieoneeineeUNL;O
pelouse;O
Lheure;B-LOC
songeassent;O
trer;O
fatiguee;O
ohambre;O
rappeler;O
amoureux;O
dit-;I-MISC
deil;O
rdin;O
erraient;O
dou-;O
ei;O
Laisseles;B-LOC
reprit;O
dehorsl;O
va;O
attendre;O
Lison7o;B-MISC
Lieille;B-LOC
inquiets;O
soix;O
Certainement;B-MISC
jeles;I-MISC
attendraion;O
etit;O
souleva;O
pra;O
vais;O
coucher;O
aussin;O
emme-;O
ors;O
lebras;O
futeuil;O
louvrage;B-PER
commenee;O
lsine;O
saccouder;O
tenetre;O
ntempla;O
eharmante;O
flanees;O
fn;O
gezon;O
bosuet;B-PER
ius-;O
hosquetIls;O
serraient;O
par-;O
sortis;O
meles;O
osie;O
visible;O
sexshalait;O
eantht;O
cadre;O
iatre;O
olalamne;O
iens;O
tnte;O
reearde;O
60;O
indif-;O
regarden;O
continuerent;O
saimer;O
eurent;O
defraicheur;O
ferente;O
Rentrons;O
revinrent;O
Lorsquils;B-PER
penetrerent;O
salo;O
remise;O
tricoter;O
peneh;I-ORG
sontravail;I-ORG
doigs;O
maigres;O
tremblaient;O
et6;O
fatigues;I-MISC
Tante;B-PER
rouges;O
pleure;I-MISC
amoureuxnly;O
garde;O
souain;O
fins;O
souliers;O
couerfs;O
sisi;O
dinquietude;O
tendrement;O
1gaeus;O
oint;O
roid;O
vos;O
chers;O
ettpiels;O
gttout;O
couples;O
furentseeouee;O
dn;O
tremnblement;O
ouge;O
6ehappas;O
pelotte;O
delaine;O
roula;O
srle;O
uet;O
caehant;O
sanglots;O
con-;O
vuilsits;O
ILes;O
fiances;O
stpefaits;O
immo;O
biles;O
carta;O
quas;O
balbutiant;O
voixs;O
oute;O
mouillee;O
larmes;O
corps;O
crispe;O
estauand;O
Naves;B-MISC
pes;O
piedst;O
onne;O
isdit;O
surrise;O
apitoye;O
eependant;O
dbitant;O
eison;O
retourne;O
sie;O
line;O
tiicot;O
suar;O
tauteuil;O
sauva;O
siere;O
sombrae;O
deusieunee;O
eeae;O
reearderent;O
eettndnis;O
Jeannemurmura;B-PER
Cettepauvre;I-PER
enrepie;O
adoit;O
eusen;O
peutoll;O
EE;B-ORG
aint;O
maisssns;O
sodeeider;O
see-;O
nent;O
doueement;O
eehaneerent;O
hiser;O
devantle;O
sieee;O
viade;O
veneit;O
sere;O
endenein;O
aus;O
precederent;O
laisserent;O
demotions;O
douces;O
Elleneut;B-PER
non;O
plusle;O
reflechir;O
durant;O
decisif;O
eprouvait;O
8es;O
fussent;O
fondus;O
sapercevait;O
tou-;O
possession;O
lofflce;O
Marieel;B-MISC
Ainsi;O
marieel;O
sucecession;O
chses;O
mouvements;O
devenements;O
acomplis;O
depis;B-PER
laube;O
paraissait;O
ol;O
semble;O
change;O
gestes;O
signifieatio;O
velle;O
etonnee;O
modifie;O
existece;O
poir;O
constant;O
devenait;O
proche;O
palpable;O
EIlesetait;B-MISC
endormie;O
Donoe;B-LOC
franchi;O
barribre;O
aher;O
sesbonheurs;O
rev6s;O
porteotverte;O
lAttenl;B-MISC
finissait;O
passaidans;I-MISC
saristieUNE;B-MISC
69;O
invite;O
ressortit;O
apparurent;O
fratas;O
formidable;O
bond;O
pboisser;O
salve;O
deoups;O
fusil;O
etjusquaux;O
Peples;B-LOC
detonations;O
cesserent;O
collation;O
servie;O
dechtelains;O
marie;I-MISC
temoins;O
choisis;O
parmi;O
cultivateurs;O
dlner;O
ab6;O
Pieot;B-LOC
parcourir;O
1allee;O
eete;O
etelsait;O
breviaire;O
enmarchant;O
nentehndait;O
ehateau;O
gaiet;O
uyane;O
buvaient;O
cidre;O
nirs;O
Tut;B-ORG
endimanehe;O
Ila-;B-MISC
ures;O
fllles;O
poursuivaient;O
ulien;O
bosquetpuismon-;O
trle;O
muets;O
deuxs;O
mirenta;O
ea;O
aott;O
souflait;O
etlo;O
nsolei;O
iisait;O
durement;O
iees;O
genspourtrouverdelabritraverserent;O
tuirnant;O
veulant;O
eaener;O
hoisie;O
descend;O
Ient;O
ateint;O
taillis;B-LOC
soule;O
quitterant;O
ehemin;O
pou;O
"








";O
etroit;O
sentier;O
senfoneant;O
pouvaient;O
haletante;O
precipite;O
respiration;O
coupee;O
basses;O
cares-;O
courbaient;O
freles;O
coquillages;O
blotties;O
innocente;O
rassuree;O
menage;O
Julien;B-PER
effleura;O
oreille;O
feuille;O
70;O
vVOuS;O
serez;O
Quoiquelle;B-LOC
chosesdans;O
sejour;O
aisers;O
pides;O
tempe;O
oni;O
frlsaient;O
cheveox;O
Saisie;B-PER
dhomme;O
auxquels;O
habituee;O
penchait;O
instinctivement;O
eote;O
evitercette;O
caresse;O
ravissait;O
trouverent;O
soudainsur;O
lisiere;O
EIle;B-MISC
Quallait;O
penser;O
etournons;O
5Il;O
serrait;O
sUNE;B-MISC
sentirent;O
haleines;O
regarderent;O
fixes;O
penetrants;O
ames;O
eroient;O
chercherent;O
ye;O
inconnu;O
impe-;O
netrable;O
sonderent;O
muette;O
obstinee;O
interrogation;O
Que;B-MISC
-ils;O
1auitre;I-MISC
commencaient;O
nsemble;O
reservaient;O
desillusions;O
teete;O
indissoluble;O
eh;O
Ltout;B-LOC
eoles;O
jeta;O
Mie;B-LOC
pofond;O
nea;O
recu;O
eni;O
penetra;O
veines;O
esmoelles;O
telle;O
teriese;O
repoussa;O
hr;O
faillit;O
Nonnous;B-MISC
Allons;B-MISC
ondit;O
pss;O
nsls;O
siennes;O
nehangrent;O
jusqua;O
maiaon;O
easpresnii;O
sombla;O
uble;O
anuit;O
tombante;O
eourt;I-MISC
eontrairement;O
gespormands;O
paralysait;O
sseus;O
etles;O
fermiers;O
invites;O
montrerent;O
grosse;O
accompagner;O
nima;B-LOC
pre-;O
miere;O
bal;O
champetre;O
fete;O
lu-;I-MISC
mignons;O
pendus;O
nuances;O
vert-de-gris;B-PER
Rustres;I-PER
rustaudes;O
sautaient;O
hurlant;O
danse;O
sau-;O
vage;O
quaccompagnaient;O
violons;O
uIne;B-MISC
clarinette;O
juches;O
cui-;O
sine;O
estrade;O
entierement;O
chanson;O
instru-;O
frele;O
d6chiree;O
chalnees;O
lambeaux;O
fragments;O
notes;O
eparpillees;O
barriques;O
entourees;O
torches;O
flambantes;O
versaient;O
vantes;I-MISC
occupees;O
rineer;I-MISC
incessamment;O
verres;O
bols;O
uin;O
baquet;O
lestendre;O
ruisselants;O
dleau;O
robinets;O
fllet;O
vin;O
flet;O
eidre;O
danseurs;O
assoiffes;O
vieus;O
tranquilles;O
filles;O
sueur;O
pressaient;O
vase;O
qelconue;O
verer;O
gorge;O
liquide;O
preferaient;O
Sur;B-MISC
fable;O
trouait;O
dui;O
paindu;O
duUNE;O
73;O
fromage;O
saucisses;O
Chacun;O
avalait;O
bou-;O
chee;I-PER
plafond;O
feiilles;O
illuminees;O
saine;O
violente;O
ax;O
convives;O
mornes;O
lenvie;O
danser;O
usside;O
grosses;I-MISC
futailles;O
mangeant;O
tranche;O
pain;O
ea-;O
maite;O
couteaui;O
criad;O
Sacristil;B-PER
quidirait;O
noes;O
Ganache;B-PER
etouffe;O
1abbe;O
cot;O
ennemi;O
nalurel;O
lautorite;O
civile;O
repliqua;O
usoulez;O
Cana;B-PER
Lautrenaccepta;B-PER
OnNon;B-PER
mentends;O
anaehe;O
Ganaehe;B-LOC
elaeva;O
see;O
populaire;O
goeuette;O
eretirerent;O
ron;O
basse;O
ierele;O
Nadame;I-PER
Adlaide;B-PER
essoutee;O
imis;O
refuser;O
Non;O
iie;O
peux;O
saurais;O
my;O
eealor;O
uittant;O
brusuement;O
sop-;O
nheanne;O
Veu;B-LOC
out;O
aommaetusou-;O
sasrrot;O
4svnt;O
norte;O
dss;O
"
















";O
sec;O
vents;O
froids;O
sentent;O
lautomne;O
galopaient;O
voilant;O
redecouvrant;O
ILe;B-ORG
pressant;O
marcherent;O
semblaitind6cis;I-MISC
Enfin;O
Mignonne;B-LOC
rle;O
difficile;O
devrait;O
refuse;O
prenne;O
Jignore;B-PER
mysteres;O
soigneusement;O
doivent;O
resterpures;O
desprit;O
irreprochablement;O
puresjusqui;O
remettons;O
prendra;O
soin;O
li;O
ap-;O
partient;O
doxseeret;O
soupcon;O
aeneore;B-MISC
effleurees;I-MISC
revoltent;O
realite;O
brutale;O
derrire;I-MISC
revesBlessees;O
blessees;O
refu-;O
lepoix;O
loi;O
humaine;O
accordent;O
droitabsolu;O
cherie;O
mais`nou-;O
blie;B-LOC
ceci;O
appartiens;O
entibre;O
juste;O
devinait;O
oppressee;O
meUNE;O
Incolie;B-LOC
accablante;O
douloureuse;O
pres-;O
Is;B-LOC
rentrberent;O
slon;O
sanglotat;O
eulien;O
bruyants;O
pousses;O
2omme;O
ar;O
soufflet;O
forge;O
eet;O
lejeune;O
interdit;O
gsse;O
abattue;O
mnander;O
mignonne;O
adoree;O
aron;I-PER
ohl;O
scene;O
tearissement;O
prie;I-MISC
lassit;O
eaitle;O
rs;I-MISC
petile;O
Ee;B-LOC
embrassa;O
-2;O
sentuit;O
deia;O
retire;O
chambreLe;B-MISC
resterent;O
eeraient;O
genes;O
rois;O
inlee;O
debout;O
lesyeux;O
madameAdelaide;O
atsur;O
embarras;O
devenant;O
intolerables;O
nse;I-MISC
vovaee;O
ieune;O
nsaiaent;O
entreprendre;O
iours;O
ehambre;I-MISC
deshabiller;O
pleurait;O
source;O
errantes;I-MISC
cordons;O
epingles;O
assurement;O
larmies;O
unautre;O
terreseparee;O
eonnu;O
eheri;O
seimblait;O
bouleverse;O
Aimait;O
Voil;B-MISC
etranger;O
existait;O
Pourqui;B-PER
celal;O
glissa;O
drapsun;O
augmenterent;O
tristesse;O
pesait;O
meldepuis;O
deuxheures;O
senfuit;O
sanglotant;O
eannte;O
attendit;O
anxieuse;O
ceurrispe;O
devine;O
annonce;O
termes;O
conifus;O
revelation;O
legrand;O
setret;O
lmour;O
lescslier;O
frappa;O
trois-coups;O
legers;O
tres-;O
saillit;O
horriblement;O
frappeUNE;I-MISC
de-noueau;I-MISC
serrure;I-MISC
grinea;O
cacha;O
voleur;O
bottines;I-MISC
craquerent;O
parquet;O
toucha;O
sursaut;O
nerveux;O
poussa;O
riet;O
dgageant;O
vit;O
souriait;O
Ohl;B-MISC
eusmave;O
eprit;O
Vous;B-MISC
mattendiez;O
done;O
" 
";O
llneepondit;O
rande;O
sEE9Lu;O
eacon;O
ello;O
freusement;O
honteuse;O
couehee;O
tonme;O
eorreet;O
savaient;O
nosant;O
as;O
serieuse;O
depend;O
quel;O
offre;O
ette;O
bataille;O
souple;O
soi;O
eerse;O
ilfautpour;O
froisser;O
ssubtiles;O
pudeurs;O
infinies;O
delicatesses;O
irirale;O
nourrie;O
oucement;O
baisa;O
genouillant;O
tilmurmura;O
geYoudre;B-PER
maimer;O
loreiller;O
ennuagee;O
detells;O
aime;O
mon-;O
mniten;O
troublee;O
souvenir;O
couvrit;O
poignet;O
redressant;O
approchait;O
recommencait;O
Soudain;B-PER
enlaca;O
draps;O
soulevait;O
voulez;I-MISC
petiteplace;O
vousn;O
cccczcz;O
78;O
balbutta;O
desappointe;O
ilreprit;O
suppliant;O
pliusbrusque;O
tard;O
puisque;O
finirons;O
1as;O
soumise;O
resignee;O
repeta;O
deuxieme;O
disparut;O
daris;O
cabinet;I-PER
distinctement;O
mouve-;O
froissements;O
dhabits;O
defaits;O
successive;O
7UNE;O
versa;O
vivement;O
montre;O
retourna;O
piece;B-LOC
voisine;O
rapidement;O
fermant;O
soubresaut;O
jeter;O
jmba;O
velue;O
perdue;O
deffarement;O
seblottit;O
Aussitot;B-LOC
tournat;O
baisait;O
voracement;O
entelles;O
flottantes;O
coiffure;O
col;O
hrode;O
raidie;O
horrible;O
onxiete;O
cherchait;O
Ditrine;B-PER
coudes;O
haletait;O
boule-;I-MISC
esee;O
attouchement;O
brutal;O
sauver;O
sentermer;O
lne;O
bougeait;O
recevait;O
effroi;O
sapaisa;O
ellepensa;O
suiement;O
nfn;O
simpatienter;O
iste;O
voule;O
Zemnmet;B-PER
eienaelsuis;O
nuanee;O
9;O
mauvaise;O
humeur;O
voyons;O
moquez;O
mecontent;O
pardon;I-MISC
rageusement;O
affame;O
parcourait;O
mordants;O
letourdissant;O
inerte;O
efforts;O
sachant;O
luilaissait;O
souffrance;O
aigla;O
chira;O
gemir;O
tordue;O
violemment;O
grele;O
80;O
reconnaissants;O
dut;O
repon;O
dre;O
tentatives;O
aee;O
epou-;O
vante;O
debattait;O
ellerencontra;O
poil;O
epais;O
dja;O
senti;O
recula;O
saisissement;O
Las;O
solliciter;O
succs;O
songea;O
d6sesperee;O
desillusion;O
ivresse;O
revee;O
differente;O
attente;O
detruiteUNE;O
felicite;O
crevee;O
appelle;O
safemme;O
celaln;O
desolee;I-MISC
errant;O
legende;O
damur;O
enveloppait;O
sapergut;O
dormaitl;O
ouerte;O
calmel;O
Elene;O
indignee;B-PER
tagee;O
brutalite;O
traitee;O
mela;B-PER
Pouvait;O
pareille;O
passe;O
uor;O
surprenant;O
0hl;O
nix;B-PER
simie;I-PER
frappee;B-PER
violentee;O
meurtrie;O
aresses;O
odieuses;O
lIe;B-LOC
coude;O
pen-;O
eenrs;O
6eoutant;O
tle;O
parois;O
apparenee;O
Lor;O
terne;O
iiit;O
ouwrit;O
bailla;O
etendit;O
sgsrda;O
aAs-;O
ori;O
cherion;O
pr;O
qil;O
luai;B-LOC
maintent;O
onitstupetaito;O
aMais;B-MISC
ous;O
ortbieno;I-MISC
setournoant;O
verselle;O
illem-;O
uis;O
causer;O
tranuilement;O
eot;O
proiets;O
ides;O
deeo-;O
"
 
";O
nomie;O
etonnail;O
lecoutait;O
sens;O
effleurant;O
Huit;B-MISC
sonnerent;O
nouslever;O
serions;I-MISC
ridicules;O
restant;O
fini;O
aida;O
gentiment;O
menus;O
sienne;O
appelt;O
larreta;O
pouvons;I-MISC
tutoyer;O
tes;O
vaut;O
sera;O
naturel;O
revenant;O
nocesn;I-MISC
montra;O
1heure;O
ejener;O
seeoula;I-PER
cmme;O
sirien;O
survenu;O
nry;O
ait;O
ioyrs;O
eperle;O
Narseille;B-LOC
preslangoisse;O
eontact;B-LOC
Leestendres;O
repuenanee;O
imine;O
rapports;O
intimes;O
erouvait;O
beu;O
iei;O
heurese;O
eie;O
aie;O
furent;O
courts;O
oe;O
selesemblait;O
amue;O
goile;O
erosse;O
bourse;O
euplomb;O
dnns;B-PER
fllo;O
Cst;B-PER
lepetes;O
depenses;O
deieune;O
niet;O
chevauxs;O
deta-;O
reor;O
iien;O
iii;B-PER
comnbin;O
eeta-;O
UIE;B-ORG
repandit;O
battit;O
ferai;O
folies;O
resserra;O
rible;O
arriverent;O
Marseille;B-LOC
RRoi;B-LOC
paquebol;O
Naples;B-LOC
passant;O
Ajaccio;B-LOC
maquisl;O
bandits;O
tagnesl;O
patrie;O
Napoleonl;B-LOC
C0te;B-LOC
cbte;O
navire;O
falaises;O
Provence;O
azur;I-LOC
puissant;O
figee;O
dureie;O
ardente;O
setalait;O
exagere;O
rappelles;O
notrepomenade;O
repondre;O
vapeur;O
battaient;O
so;O
pais;O
trace;O
ecu-;O
meuse;B-LOC
ollonde;B-LOC
moussait;O
champagne;O
allongeaitjusqu;O
toutdroit;O
btiment;O
qelques;O
brasses;O
seule-;O
mentun;O
dauphin;O
bondit;O
horsUNE;B-ORG
85;I-ORG
replongea;O
saisie;O
frayeur;O
bete;O
nlallait;O
reparattre;O
secondes;O
jaillit;O
meea-;O
niue;O
retomba;O
gam-;O
bade;O
lourd;O
escorte;O
freremonstrueux;O
nageoires;O
fer;O
tantt;B-MISC
ensemble;O
poursuite;O
gaie;O
selancaient;O
saut;O
deerivait;O
courbe;O
replongaient;O
ueue;O
leuleu;O
tressaillait;O
ravie;O
hae;O
apparition;O
enormes;O
souples;O
nageurs;O
Rn;B-MISC
bondissait;O
unejoie;O
ntine;O
disparurent;O
0n;O
tplus;O
ressentit;O
quelues;O
ndes;O
ehagrin;O
Loir;B-LOC
radieux;I-MISC
paix;O
Pas;B-MISC
1air;O
urleau;O
illimite;O
engourdies;O
fixson;O
passait86;O
senfoncait;O
1Afrique;O
invisible;O
brlante;O
ardeurs;O
fralche;O
gependant;O
apparence;O
voulurent;O
rentrer;O
cabine;O
horribles;O
odeurs;O
paque-;O
ots;O
setendirent;O
manteaiux;O
ouverts;O
agitee;O
bereait;O
legions;O
detoiles;O
aigue;O
scintillante;O
Midi;B-LOC
atin;O
sassoupit;O
bruits;O
reveillerent;O
chantant;I-MISC
secouasonmari;I-MISC
leverent;O
exaltationla;O
saveur;O
saleequi;O
Par-;O
Pourtant;O
confus;I-MISC
danslaube;O
naissante;O
daccumulation;O
pointus;O
dechiquetes;O
posee;O
distinct;O
formes;O
semar-;O
qurent;O
eelairei;O
montagnes;O
cornues;O
bizarres;O
surgitUNE;B-MISC
enveloppee;O
dessinant;O
saillies;O
cretes;O
sommets;O
sallumrent;O
ltle;B-LOC
lemeurait;O
embrume;O
vapeurs;O
capitaine;O
tanne;O
seche;O
racourci;O
racorni;O
retreci;O
durs;O
salesapparut;O
enrouee;O
commandement;O
usee;O
ousses;O
bourrasques;O
sentez;O
gueuse;O
effet;O
plantes;O
daromes;O
eeapitaine;O
Qestla;B-PER
fleure;O
stson;O
abense;I-MISC
reconnattrais;O
milles;O
large-;O
sis;O
Sainte-Helene;B-LOC
uiors;O
paraft;O
leecapitaine;O
otant;O
aa;O
10ean;O
empereur;O
nier;O
amille;O
eefut;O
telement;O
fillit;O
P;B-LOC
mrin;O
lhorionLes;B-LOC
eniresirdi;O
ebout;O
temme;O
illtous;O
reeardaient;O
1ninaae;O
88;O
"












";O
rochers;O
pyramides;O
cotourna;O
bientt;O
golfe;O
immense;O
entour6;I-MISC
hauts;O
couvertes;O
czcc;O
refermer;O
lac;O
dazur;O
bateaux;O
italiens;O
lancre;O
Quatre;O
r0der;O
Roi;B-LOC
pour-;O
passagers;O
reunissait;O
bagages;O
pasyde;O
ner;O
vingtsous;O
service;I-MISC
ln;O
uestion;O
souffrait;O
ehaue;O
r6pondit;O
dimpatienee;O
fSais;B-LOC
esse;O
discutait;O
ayecles;O
maltreset;O
gar-;O
cons;O
dhotel;O
lesoitriers;O
endeurs;O
foreidargu-;O
ties;O
obtenu;O
rabais;O
quelcone;O
Jeanue;O
ccc;O
=;O
ance;O
observations;O
rticle;O
humiliee;B-LOC
marchandages;O
rougissant;O
juslaux;O
meprisant;O
domestiques;O
suivaient;O
insuffisant;O
pourboire;O
Ilet;B-PER
discussion;O
batelier;O
smit;O
Lepremier;B-LOC
palmier;O
escendirent;O
oignure;O
firent;O
servira;O
Lorsils;B-PER
Inne;B-LOC
levait;O
vagabonder;O
eent;O
1oreille;O
couchions;O
nchatte7n;B-ORG
suprise;O
coutcher;I-MISC
jene;O
suee;O
Jai;I-PER
ioi;O
eomprends;O
eioul;O
mourpra;O
balbutiont;O
0hI;O
intnantl;O
MIais;B-MISC
penserait;O
nentoserais;O
Juliaen;O
ilinterrompit;O
moue;O
unpeu;O
peuent;O
commne;I-MISC
etne;O
eneiait;O
rion;O
yeuxs;O
baisss;I-ORG
revolteo;I-ORG
incessant;O
1epoux;O
nobeissant;O
degot;O
bestial;O
degradant;O
salete;O
dormaient;O
trai-;O
partage;O
arrive;O
conduire;O
Lhomme;B-PER
velu;O
jusque;I-MISC
yetx;B-MISC
comprenait;O
af-;O
firmait;O
prepare;O
pourla;O
impatiente;O
sexpliqua;O
sommes;O
voulons;I-MISC
0uIs;O
dane;O
valet;O
90;O
eanie;B-LOC
evie;O
sauve;O
redescendirent;O
uneeure;O
nosait;O
rencon-;O
persuadee;O
chuchoter;O
der-;O
cele;O
obstacle;O
sapercevant;O
per-;O
sonnes;O
penetrentjamais;O
lamie;B-PER
jiusquau;I-PER
marchent;O
ac0te;O
enlaceesparfois;O
melees;O
letremoral;O
chacun;O
eternellement;O
vieUNE;O
chaude;O
fournaise;O
souftler;O
itineraire;O
arrete;O
reculer;O
passage;O
iIs;B-LOC
deciderent;O
louer;O
etalons;O
corses;O
1eil;O
furieux;O
infatigables;O
tina;O
guide;O
monte;O
mule;O
accompagnait;O
provisions;O
au-;O
berges;O
inconnues;O
Laroute;B-PER
senfoncer;O
bientot;O
profonde;O
nds;O
monts;O
Souvent;O
torrents;O
pesque;O
secs;O
nere;O
tn;O
elou;O
slou;O
timido;O
Lpays;B-LOC
inculte;O
flancs;O
herbes;O
jaunes;O
ontagnard;O
soit;O
califourchon;O
chien;O
aaient;O
rusl;B-LOC
cbaree;I-LOC
rouillees;O
redoutables;O
Lemordant;B-PER
parfum;O
aromatiques;O
apaissir;O
selevant;O
replis;O
granit;O
paysage;O
tons;O
feerie;O
surles;O
chataigniers;O
immenses;O
buissons;O
verts;O
geantes;O
hauteurs;O
escarpees;O
decouvraient;O
amas;O
tombees;O
sommet;O
accroche;O
cramponne;O
nid;O
montagne-;O
enervait;O
Cou-;O
rons;O
lanca;O
ckeval;I-MISC
corme;O
galoper;O
semit;O
fou;O
accourir;O
erinire;O
Saheaute;B-PER
caalier;O
dr0les;O
maladresse;O
trotter;O
interminables;O
couvraient;O
manteau;O
maquis;O
limpenetrable;O
mhquis;O
chenes;O
genevriers;O
darbousiers;O
lentisques;O
dalaternes;O
bruyeres;O
lauriers-;O
thyms;O
myrtes;O
buis;B-LOC
reliaient;O
chevelures;O
clematitesUNE;B-MISC
enlaeantes;O
fougeres;O
monstrueuses;O
chevre-;O
cystes;O
romarins;O
lavandes;O
ronces;O
inextri-;O
cable;O
toison;O
rejoignit;O
duislt;O
sources;O
charmantes;O
frequentes;O
escarpes;O
fil;O
onle;O
chataignier;O
amener;O
menu;O
labouche;O
grandpeine;O
dallegresse;O
IIs;B-MISC
repartirent;O
commencrent;O
urnantle;O
Sagone;I-LOC
Cargese;B-PER
geeonde;O
jadis;O
colonie;O
fugitifs;O
hasses;O
eins;O
elegants;O
igllerement;O
gracieuses;O
formaient;O
groupe;O
fontaine;O
leurayant;O
crie;O
Bonsoiro;O
llspondirent;O
chantante;O
