Texte;Type d'entité
Personne;O
partic;O
daucune;O
dcleve;I-MISC
courbe;O
suant;O
soufflant;O
tirant;O
langue;O
appuyant;O
baton;O
lencre;O
ligne;O
reposait;O
frottant;O
sempressait;O
gravir;O
pattes;O
posait;O
chef;O
dceuvre;O
donnais;O
affectueuse;O
decourager;O
commencaient;O
apprendre;O
chose52;O
malheureusement;O
separa;O
quittait;O
lannee;B-PER
installa;I-MISC
rhetoricien;O
charge;O
considerai;O
catastrophe;O
mepouvantaient;O
Quallait;O
reellement;O
desolaient;O
oiu;O
demotion;O
voulurent;O
membrasser;O
trouverent;O
charmantes;O
sortais;O
superbe;O
dessines;O
BambanlYII;I-PER
PION;O
possession;O
cinquantaine;O
montagnards;O
joufflus;O
quatorze;O
metayers;O
enrichis;O
envoyaient;O
bourgeois;O
trimestre;O
Grossiers;B-LOC
insolents;O
orgueilleux;O
rude;O
patois;O
cevenol;B-PER
auquel;O
nentendais;O
lenfance;O
mue;O
grosses;O
enge-;O
lures;O
jeunes;O
coqs;O
enrhumes;O
abruti;O
la-;O
lodeur;O
hairent;O
con-;O
naitre;O
lennemi;O
Pion;B-LOC
guerre;O
acharnee;O
treve;O
cruels;O
souffrirl;O
voudrais;O
rancune;O
tristesses;O
nousl;B-PER
tenezl;O
tremble;O
fievre;O
Eux;B-PER
pensent;O
jimagine;O
souviennent;O
plus54;O
LLnL;O
LLLL;B-ORG
LLL;I-PER
LLLLL;I-MISC
LLLLLLLLL;O
achete;O
grave;O
doit;I-MISC
notaire;O
cadet;O
greffier;O
tribunal;O
Loupi;B-PER
pharmacien;O
Bouzanquet;B-PER
veterinaire;O
positions;O
rencontrent;O
cercle;O
rappellent;O
Dis;B-PER
pion;O
longs;O
mache;O
Quelles;B-LOC
farces;O
faitesl;O
avez;O
oubliees;O
pionl;O
rirel;O
Lavez;B-LOC
pleurerl;I-MISC
lavez;O
meilleures;O
martyre;O
blotti;O
couchette;O
mordu;O
nenten-;O
diez;O
sanglotsl;O
entoure;O
malveillance;O
injustices;O
soi;O
pieges;O
tran-;O
quille;O
Non;O
vivrait;O
noubliera;O
souffrit;O
mentir;O
changer;O
apercevais;O
travaillant;O
penches;O
couture;O
interminable;O
cousaient;O
lassaient;O
coudre;O
CetaitLE;B-MISC
55;O
trouves;O
connaissaient;O
cou-;O
implacable;O
filant;O
quenouille;O
IMoi;B-MISC
semblaient;O
courtes;I-MISC
Jaurais;B-MISC
benie;O
tra-;I-MISC
vaillaient;O
levaient;O
aidant;O
parlions;O
lEyssette;B-PER
navons;I-MISC
Lcs;O
Courage;O
craignais;I-MISC
apparaitre;O
dialogue;O
baissaient;O
reprenaient;O
monture;O
dacier;O
Chers;B-LOC
distances;O
furtifs;O
Germane;B-MISC
craignait;O
breve;O
cassante;O
tutoyait;O
relevee;O
dragon-;O
boucles;O
Longtemps;O
cru;O
mapergcus;O
qe;O
horriblement;O
defiguree;O
verole;O
hache;O
sabre;O
Mirabeau;B-PER
Labbd;B-PER
vivait;O
sombre;O
occupaits6;B-MISC
lextremite;O
Vieux-College;B-LOC
nentrait;O
excepte;O
freres;O
vauriens;O
payait;O
traversait;I-MISC
aper-;O
cevait;O
batiments;O
veillait;O
brume;O
brler;O
couche;O
Son;O
resplendissant;O
dintelligence;O
mattirait;O
effraye;O
recit;O
bizarreries;O
brutalites;O
Jy;B-MISC
allai;O
circonstances;O
plonge;O
1histoire;O
lenvie;O
Condillac;B-PER
Entre;O
bonhomme;O
vaut;O
lise;O
sophe;O
bagage;O
philosophique;O
tiendrait;O
chaton;O
bague;O
bibliotheque;O
absclu-;O
depourvue;O
libraires;O
article;O
resolus;O
mavaient;O
contenait;O
volumes;O
doutais;I-MISC
trouver;I-MISC
mepouvantait;O
reduit;O
tremblaient;O
frappai;O
Entrez;B-PER
Titan;B-PER
califourchon;O
etendues;O
retroussee;O
muscles;O
saillaient;O
vigoureusement;O
noiree-;O
F-=;O
cc;O
Yo;O
g-;O
E-=-e;O
N---;B-PER
-C;B-ORG
-k%;O
y1;I-MISC
W1;B-ORG
1CL;B-ORG
eE;I-MISC
At-;I-MISC
r----oLE;I-MISC
57;O
Accoude;B-LOC
dossier;O
folio;O
tranches;O
fumait;O
courte;O
brune;O
celles;O
brle;O
gueule;O
Bonjourl;B-MISC
tranchant;O
severe;O
tapissee;O
cavaliere;O
mintimidait;O
parvins;O
lobjet;O
Condillacl;B-PER
didee;I-PER
IEst;B-LOC
naimerais;O
fumer;O
decroche;O
calumet;O
pendu;O
muraille;O
verras;O
mexcusai;O
rougissant;O
Ton;B-MISC
rayon;O
lemporter;O
prete;I-PER
Surtout;B-MISC
gte;I-MISC
coupe;O
Jatteignis;B-PER
disposais;O
toccupes;O
croirais;I-PER
hasard;O
pures;O
histoiresl;O
philosophiel;O
peul;O
Enseigner;B-PER
zero;B-PER
neant;I-PER
nommer;O
inspecteur;O
etoilcs;O
contrOoleur;O
fumees;O
parfois;O
singuliers;O
metiers;O
nes;O
existence;O
sinterrompit;O
secouait;O
ongle;O
fureur;O
dentendre;O
sapitoyer;O
dissimuler;O
Presque;O
aussit0;I-MISC
reprit58;I-MISC
cC`-----;O
propos;O
joubliais;O
Aimes;B-ORG
tul;O
confiance;O
ten;O
tireras;O
souffrances;O
remedes;O
consoleront;O
Maintcnant;B-PER
fatigues;O
nauras;I-MISC
quh;O
clef;O
Adieul;B-PER
lunivers;O
sition;O
jentrais;I-MISC
frapper;O
vide;O
bord;I-MISC
dinnombrables;O
papiers;O
mouches;I-MISC
ecrivant;O
enjambees;O
Bonjour;B-PER
labbel;O
plupart;O
prenais;O
allais;O
eit;B-ORG
soupconner;O
Jusqua;B-PER
nechangeames;O
paroles;O
nimportel;O
mavertissait;O
Cependant;O
vacances;O
approchaient;O
musique;O
repetant;O
dessin;O
polkas;O
distribution;O
prix;O
rejouis-;O
foule;O
calendriers;O
rayait;O
finir;O
moinsln;O
planches;O
lestrade;O
fauteuils;O
haine;O
farcesLE;O
59;O
distribua;I-MISC
tente;O
bariolee;O
draperies;O
verts;O
pleins;O
drapeaux;O
fouillis;O
toques;O
kepis;B-PER
casques;O
bonnets;O
claques;O
brodes;O
pompons;O
panaches;O
estrade;O
installees;O
autorites;O
grenat;O
ellel;O
dedain;O
superiorite;I-MISC
dessusl;O
Aucun;B-LOC
physionomie;O
Labbe;B-LOC
Allonge;B-MISC
renversee;O
voisins;O
oreille;O
distraite;O
imaginaire;O
trombones;O
ophicleides;O
entassees;O
bancs;O
serre-file;O
cohue;O
seconde;O
offrant;O
aPlacel;B-MISC
placelo;O
perdues;O
couraient;O
frincl-;O
ceremonie;O
commenca;O
chaud;O
dair;O
cramoisies;O
sommeillaient;O
marabouts;O
chauves;O
sepongeaient;O
ponceau;O
applaudit;O
entendis;O
Lh;B-LOC
Pauvres;I-PER
chomer;O
accessit;O
proclame;O
triomphale;O
debanda;O
Tohu;B-LOC
bohu;I-LOC
sautaient;O
sembrassait;O
aPar;B-MISC
icil;O
surs;I-MISC
laureats;I-MISC
fierement;O
froufrou;O
chaises;O
Immobile6o;B-MISC
arbre;O
malingre;O
desemplit;O
caressant;O
prochaine;O
prochainel;I-PER
calin;O
tintaient;O
caresses;O
Frincl;B-ORG
Revenez;B-PER
revenez;O
laissaient;O
negligemment;O
franchissaient;O
bond;O
montaient;O
voitures;O
armoriees;O
meres;O
rangeaient;O
jupes;O
clicl;O
clacl;O
chateaul;O
parcs;O
pelouses;O
lescarpolette;O
acacias;O
volieres;O
doiseaux;O
rares;O
cygnes;O
terrasse;O
balustres;O
sorbets;O
Dautres;B-PER
grimpaient;O
chars;O
jolies;O
filles;O
coiffes;O
fermiere;O
conduisait;O
chaine;O
dor;O
Fouette;B-ORG
Mathurinel;I-PER
metairie;O
beurrees;O
boire;O
muscat;O
pipee;O
rouler;O
foin;O
bonl;O
Heureux;B-MISC
enfantsl;O
partaient;O
aussiVIIl;O
YEUX;B-PER
NOIRS;I-PER
MIaintenant;I-PER
dortoirs;O
escadrons;O
rats;O
charges;O
cavalerie;O
ecritoires;I-MISC
dessechent;O
invite;O
camarades;O
1eveche;O
sous-prefecture;O
pepiage;O
assourdissant;O
ecoute;O
vaillant;O
charite;O
etudier;O
chaude;O
plafonds;O
etouffe;O
volets;O
torche;O
platre;O
solives;I-MISC
craque;I-MISC
detache;O
alourdies;I-MISC
chaleur;O
dorment;O
collees;O
lourde;O
plomb;O
paupieres;O
battent;O
Travaille;B-LOC
MIais;B-MISC
dansent;O
Pour6z;O
assoupissement;O
chancelle;O
masse;O
foudroye;O
piaillent;O
chantent;O
secaillent;O
etirant;O
eclatante;O
lappelle;O
reconnait;O
autrefois;I-MISC
redoublent;O
ouvre;O
Oh1;I-PER
laffreux;O
cauchemar;O
redresse;O
coude;O
retombe;O
perd;O
blanche;I-MISC
entouree;O
rideaux;O
bleus;O
Lumiere;B-MISC
dautre;O
tic;B-LOC
tac;I-LOC
horloge;O
tintement;O
cuiller;O
sentrouvrent;O
tasse;O
penche;O
continuer;O
linfirmerie;O
Embrassez;B-MISC
lembrasse;O
Allonsl;B-MISC
couvre-toi;I-ORG
sage;O
medecin;O
parles;O
empecher;O
lenfant;O
Figure;B-MISC
Compagnie;B-ORG
menvoie;I-ORG
penses;O
uneLES;O
6;O
occasion;O
Jarrive;I-PER
College;B-LOC
tappelle;O
cherche;O
dedans;O
Vlanl;B-PER
jenfonce;O
cheval;O
maladel;O
delirel;I-MISC
tai;O
battais;O
campagne;O
OQuel;B-MISC
clefsl;I-MISC
6otez;O
serruresl;O
ris;O
mas;O
passerl;O
Comprends;B-LOC
mempecher;O
invoquait;O
reglementl;I-MISC
Est-cc;O
cuistre;O
remuant;O
joliment;O
remis;O
val;O
fremit;O
laudace;O
oubliant;O
etendant;O
decouvres;O
sauras;I-MISC
fache;O
Voyonsl;B-PER
ane;O
comprends;O
decouvre;O
diablesl;O
position;O
jolie;O
pleure;O
directeur;O
secretaire;O
situation;O
Disant;B-PER
grondant;O
couver-;O
ture;O
derange;O
bienheureuse;O
infirmeriel;I-MISC
OQuelles;I-MISC
IM;B-ORG
voudrait;O
allat;O
impossible;O
reprendre;O
Cevennes6;B-MISC
silencieuse;O
roule;O
Matin;B-PER
Cas-;I-MISC
sagne;I-MISC
bol;O
bouillon;O
suce;O
1aileron;O
poulet;O
Merci;B-PER
madameln;O
Rien;I-LOC
fievres;I-MISC
deplaft;O
aujour-;O
dhui;O
devinez;O
voit;O
immobiles;O
souriants;O
annoncent;O
ajoutent;O
baissant;O
eprouvent;O
retabli;O
retirent;O
reviendront;O
revenus;O
ravi;O
benit;O
maladie;O
maladies;O
naurait;O
convalescent;O
fenetrel;O
Lce;B-PER
cils;O
paillettes;O
reluire;O
resplendissent;O
detoile;O
laubc;O
lc;O
preparer;O
recevoir;O
fairel;O
arrivent;O
etonnes;O
viennent;O
trouvent;O
pretextes;O
decidera;O
damnd;O
sarme;O
mence;O
Mademoisellel;B-PER
Aussitot;B-PER
sallument;O
regardent;O
ajoute;O
u;O
remercie;O
bontes;O
6s;O
moue;O
signifie;O
Quoil;O
celaln;O
soupirant;O
desespere;I-MISC
parlerai;I-MISC
recommencer;O
lasse;I-MISC
naura;O
pense;O
sagit;O
malins;O
courent;O
posent;O
seuls;O
contient;O
mentendez;O
eloquents;O
produiront;O
Attention;B-MISC
maintenantl;I-MISC
prepare;O
arrivera;O
entreront;O
poseront;O
Danielln;B-MISC
dira;O
coura-;O
geusement;O
Gentils;B-MISC
chut;O
doiseau;O
corridor;O
yeuxs;I-MISC
approchent;O
tient;O
bat;O
souvre;O
Horreurl;B-PER
vicille;O
dexplications;O
consterne;O
Pourquoi;B-LOC
-ils;O
attend;O
impatience;O
dapres;O
renvoyes;I-MISC
Enfants;B-MISC
resteront;I-MISC
enfermes;I-MISC
majorite;O
volaient;O
sucre;O
linfirmeriel;O
alles66;O
reviennent;O
quoil;O
rentree;O
courtesl;O
semaines;O
descend;O
lave;O
ruissellent;O
Ferocement;B-ORG
demenent;O
Terrible;B-PER
ajouter;O
articles;O
quha;O
Chaque;O
Clicl;B-LOC
revoit;O
berlines;O
manquent;O
lappel;O
rem-;O
placent;O
reforment;O
lan;O
aura;O
ILe;I-MISC
Saint-Esprit;B-LOC
Veni;B-MISC
creator;I-MISC
Spiritus;I-LOC
palme;O
dargent;O
boutonniere;O
letat;O
major;O
toge;O
sciences;O
lhermine;O
humanites;O
freluquet;O
sest;B-PER
gants;O
tendre;O
fantaisie;O
Spiritusl;I-MISC
1Eglise;O
denvie;O
toges;O
majestueuses;O
palmes;O
pourra;I-MISC
peinesl;O
lorgue;O
apergcoit;O
ravagee;O
ragaillardil;O
solennites;O
immemorial-;O
celebre;O
Theophile;B-PER
renfort;O
viandes;O
froides;O
Limoux;B-LOC
lordi-;O
naire;O
nepargna;O
retentissementLES;B-MISC
festival;O
satisfait;O
instincts;O
genereux;O
nuire;O
interets;O
laube;O
semplit;I-MISC
maitres-;O
tapissieres;O
pavoisees;O
municipales;O
convoi;O
galop;O
trainant;O
enormes;O
fourgons;O
paniers;O
mousseux;O
corbeilles;O
mangeaille;O
char;I-MISC
Ordre;B-ORG
orphicleides;O
fouets;O
claquent;O
grelots;O
sonnent;O
piles;O
dassiettes;O
heurtent;O
gamelles;O
gala;O
etend;O
nappes;O
crevent;O
frais;O
violettes;O
simples;O
collegiens;O
pate;O
circulent;O
bouchons;I-MISC
sautent;I-MISC
flambent;O
Seul;O
lanimation;I-MISC
generale;O
preoccupe;O
lever;O
MIessieurs;B-MISC
remet;O
linstant;O
madresse;O
anonyme;O
Pindare;B-PER
ordinaire;O
emule;O
Quoique;B-MISC
soient;O
flatteurs;O
lisezl;O
distributions;O
compliment;O
aimables;O
ladresse;O
fteur;I-MISC
oubliee;O
refectoire;O
OQuelques;B-MISC
demandent;O
lauteur;O
pepin;O
grenade;O
sincline;I-MISC
modestie;O
Acclamations;B-PER
generales;O
heros;O
lembrasser;O
serrent;O
regent;O
encens;O
monte;O
cerveau;O
degrise;O
croit;O
murmurer;O
Limbecileln;B-PER
rival;O
fero-;O
cement68;O
apaise;O
reclamer;O
badine;O
Musc;B-MISC
tire;O
poche;O
relie;O
pro-;O
jetant;O
Laeuvre;B-PER
idylle;O
virgilienne;O
1honneur;O
Leleve;B-MISC
Menalque;I-MISC
1leve;O
Dorilas;B-MISC
repondent;O
strophes;O
alternees;O
oii;O
fleurit;O
doi;O
exile;O
plaisirs;O
austeres;O
infecondes;O
liberte;O
vain-;O
queur;O
lutte;O
unissant;O
entonnent;O
dallegresse;O
gloire;O
cnfants;O
remporte;O
assiettes;O
prairie;O
mangent;O
pates;O
tranquilles;O
amer;O
ont-;O
tenu;O
dapplaudir;O
Infortun;B-ORG
Viotl;O
vraie;O
deroute;O
essaye;O
consoler;O
tiren;O
effrontement;O
triomphe;O
Lachetes;B-ORG
perduesl;O
console;O
couacs;O
fracas;O
paves;O
endormie;O
entend;O
grondent;O
revaudrons;O
celaln1X;B-MISC
LAFFAIRE;O
BOUCOYRAN;O
Avec;O
Saint-Theophile;B-LOC
enterrees;O
suivirent;O
mardi-;O
gras;O
sinstallait;O
va-et-vient;O
habituel;O
rouages;I-MISC
fonctionnaient;O
remonter;O
regularisa;O
memes;O
souvrir;O
ct;I-MISC
roides;O
defiler;O
dingl;B-PER
dongl;O
repassaient;O
portesl;O
Dingl;O
Levez-;I-PER
Couchez;I-PER
dong;O
Instruisez;O
vousl;O
Amusez;B-PER
1eleve;I-MISC
ferule;O
Sarlandel;B-PER
ombre;O
tableau;O
metaient;O
mon-;O
tagnes;O
laids;O
feroces;O
coteo;I-MISC
aigri;O
rendu;O
nerveux;O
irritable;O
supporter;O
Trop;B-PER
precedente;O
Jesperais;B-LOC
mater;O
moindre;O
incartade;O
foudroyais;O
pensums;O
retenues;O
reussit;O
punitions;O
diguees;O
deprecierent;O
tomberent;O
assignats;O
IV;O
sentis;O
deborde;O
munitions;O
lemeute;O
debattant;O
pleurs;O
grognements;O
sifflements;O
portel;O
Cocoricol;B-MISC
kssl;I-MISC
tyransl;O
injusticeln;O
pleuvaient;O
maches;I-MISC
sepa-;I-MISC
taient;I-MISC
monstres;O
pretexte;I-MISC
reclamations;O
pendaient;O
grappes;O
hurle-;O
macaques;O
jappelais;O
secours;O
Pensez;B-PER
humiliationl;O
rigueur;O
pierre;O
etang;O
grenouilles;O
clin;O
deil;O
retrouvait;O
voler;O
ironiquement;O
retirait;O
moquaient;O
rencontrais;O
machever;I-LOC
survint;O
laffaire;O
Boucoyran;B-MISC
Boucoyranl;B-PER
restee;O
annales;O
Sarlandais;B-LOC
parlent;O
public;O
sache;O
Quinze;O
front;O
lallure;O
valet;O
marquis;O
Bou-;B-ORG
coyran;O
echantillon;O
cevenole;O
consideration;O
vernis;O
donnaitLAFFAIRE;O
letablissement;O
lappelait;O
subissais;O
linfluence;O
quavec;O
menagements;O
vecimes;O
termes;O
certaines;O
fagons;O
impertinentes;O
rappelaient;O
lancien;O
regime;O
jaffectais;O
faquin;I-MISC
permit;O
repliquer;O
insolence;O
telle;I-MISC
perdis;O
patience;O
essayant;O
prenez;O
sortez;O
sur-le-champ;O
acte;O
dautorite;O
inoui;O
bouger;O
mengageais;O
mechante;O
avance;O
reculer;O
Sortez;B-PER
commandai;O
anxieux;O
injonction;O
revenu;O
sortirai;O
pasl;O
murmure;O
levai;O
indigne;O
sortirez;O
descendis;O
mest;O
temoin;O
lha;O
violence;O
intimider;O
fermete;B-MISC
attitude;O
descendre;O
ricaner;O
meprisante;O
collet;O
banc;O
miserable;O
regle;O
massena;O
Bravo;B-PER
marquisl;O
des72;O
poings;O
larrachai;O
hors;O
vigueur;O
consternes;O
forts;O
gringalet;O
aventure;O
autorite;O
prestige;O
remontai;I-MISC
demo-;O
tion;O
pencherent;O
Letude;B-PER
matee;O
quallaient;O
elevel;O
chasserl;O
Jeus;B-PER
plaindren;O
tremblai;I-MISC
journe;O
encombres;O
mimaginai;O
coi;O
suivant;O
sortie;O
pressentiment;O
chuchotaient;O
mourais;O
dinquietude;O
leverent;O
boutonne;O
col;B-LOC
crin;O
Celui;O
connaissais;O
tortillait;O
bougonnait;O
honneur;O
saluerentIIIRIAR;B-LOC
a--;B-MISC
----------;O
1P;I-ORG
Rb;O
1II;I-ORG
"

 
 
";O
-L-;O
1ll;I-MISC
1a;O
-T;B-MISC
g-----asas;O
prirent;O
jusqu;O
seule;O
T--;O
remplir;O
mission;O
penible;O
maftres;O
coupable;O
infliger;O
blame;O
voilha;O
minfliger;O
faits;O
denatures;O
brutalise;O
excuse;O
manque;O
mecoutait;O
minfligea;O
faconl;O
requisitoire;O
Malheureux;B-MISC
assassine;O
defense;O
buffle;O
ILLenfant;B-MISC
Ah;O
venger;O
galopin;I-MISC
quOn;I-MISC
tint;O
touchait;I-MISC
cheveu;O
ferait;O
couper;I-MISC
net;O
riaient;O
cape;O
fretillaient;O
injures;O
devorait;O
humi-;O
liations;O
repondu;O
allerh;O
brouhaha;O
vainement;O
dobtenir;O
Laffaire;B-MISC
acheve;O
emut;O
Petit-Cercle;I-LOC
Grand-Cercle;B-LOC
dans74;O
cafes;O
informes;O
donnaient;O
dresser;O
ogre;O
torture;O
raffinements;O
inouis;O
bourreau;O
sennuya;I-MISC
linstallerent;O
procession;O
Linteressante;B-PER
victime;O
atten-;O
tions;O
Vingt;O
inventait;O
detail;O
fremis-;O
vieilles;O
lappelaient;O
angel;O
glissaient;O
bonbons;O
lopposition;I-MISC
profita;O
laventure;I-MISC
fulmina;O
profit;O
etablis-;O
religieux;O
environs;O
furieux;I-MISC
renvoya;O
dus;O
protection;O
Helas;B-PER
valu;O
renvoye;O
devenue;O
mecoutaient;O
mot;O
menacaient;O
plaindre;O
finis;O
moccuper;O
fixe;O
revoyais;O
impertinente;O
menace;O
faite;O
eusse;O
oublier;O
affronts;O
divi-;O
sions;O
1Eveche;O
plante;O
dofficiers;O
nu;I-MISC
goguenards;O
toisant;O
provocation;O
Boucoyranln;I-PER
glapissait;O
rangs;I-MISC
officiers;O
bonjour;I-MISC
soustraire;O
absolumentLAFFAIRE;B-ORG
persecuteur;O
rendez-vous;O
folles;O
provoquer;O
raisons;O
retenaient;O
pcur;O
rapiere;O
diablesse;O
colichemarde;O
victimes;O
gardes-du-corps;O
jallai;O
declarai;O
mesurer;O
mecouta;B-PER
certaine;O
reserve;O
cut;O
deffusion;O
chaleureusement;O
Bravol;O
pouviez;O
mouchard;O
etiez;O
fourre;O
retrouve;O
oubli6;O
Votre;B-MISC
mainl;O
ceurl;O
insulte;I-MISC
repara-;O
Tres;I-MISC
armes;O
Bonl;B-PER
empeche;O
embroche;O
dindon;O
Parfaitl;B-PER
lembrocherez;O
Dentendre;B-LOC
cpouser;O
dardeur;O
convinmes;O
lecons;O
exceptionnel;O
effetl;O
payer;O
conventions;O
reglees;O
familierement;I-MISC
lecon;O
pouvons;O
conclure;O
voyons;O
denfan-;O
tillagel;O
sacrebleul;O
tirez;O
saladier;O
trouverez;O
triple;O
nobles;O
ceurs;O
quitterez;O
femme-;O
lette;O
tort;O
laissai;O
allames;O
garance;O
pateres6;B-MISC
recurent;O
ceursl;O
connurent;I-MISC
prise;O
serrer;O
bienln;I-ORG
jctais;O
tuerais;O
scolaireLES;I-PER
MAUVAIS;I-MISC
JOURS;O
Lhiver;B-LOC
montagnes;O
sol;O
gele;O
levait;O
glace;O
lavabos;O
finissaient;O
obligee;O
appeler;O
plusieurs;O
aPlus;O
rechauffer;O
formait;I-MISC
descendait;I-MISC
escalier;O
souf-;O
flaient;O
bises;O
mortelles;O
lhiver;O
malsaine;B-PER
poele;O
trouvant;O
froidc;O
courais;O
quau;I-MISC
chasses;O
escrimions;O
buvant;O
jugeaient;O
decidement;O
admis;O
intimite;O
menseignaient;O
infaillible;O
marquis8;O
LLLLLLL;B-LOC
LLLLLLLL-;I-LOC
mapprenaient;O
edulcore;O
absinthe;O
marquais;O
points;O
ronflement;O
faience;O
precipitamment;O
memmena;O
mysterieux;O
confidence;O
amourceuse;O
sacripant;O
certainc;O
cpris;O
occupait;O
elevee;O
huml;O
telement;O
telle-;O
lancer;O
declarations;O
epistolaires;O
adroits;O
exercices;O
Passe;B-PER
grisette;O
style;O
cantine;O
trousse;O
poulets;O
galants;O
Precisement;B-PER
commencerons;O
voudrez;O
empruntees;O
Parfait;B-LOC
rensei-;O
gnements;O
mefiant;O
fourrant;O
loreille;O
blonde;O
Paris;B-LOC
fleur;O
CeciliaLES;B-MISC
OURS;O
70;O
davantage;O
suffisaient;O
jecrivis;O
pre-;O
miere;O
Cecilia;B-PER
correspondance;O
mysterieuse;O
moyenne;O
unes;O
tendres;O
vaporeuses;O
Lamartine;B-PER
dElvire;I-MISC
enflammees;O
rugissantes;O
Sophie;I-PER
commengaient;O
rocher;O
meurt;O
essayonsl;O
melait;O
levre;O
ardentel;O
donne-la-moil;O
Aujourdhui;B-ORG
serieusement;O
recopiat;O
ecriture;O
sous-officier;O
recevait;O
reponses;O
malheureusel;O
apportait;O
basais;O
operations;O
jeu;O
plaisait;O
invisible;O
parfumee;O
lilas;O
sortait;O
lesprit;O
jdcrivais;O
remplissais;O
personnelles;O
maledictions;O
vils;O
amourln;O
frisant;O
aCa;O
mordl;I-ORG
continuezn;O
secrets;O
mouvements;O
depit;O
pensais;O
rejoui;O
Fanfan-la-Tulipe;B-LOC
chefs;O
deuvre;O
melancoliek;O
triomphant;O
mapporta;O
sous-prefectureln;O
leloquence;O
longueur;O
mous-;O
succes;O
mesdames;O
soin8o;B-ORG
melan-;O
colique;O
agite;I-MISC
reva;O
occu-;O
pant;O
situations;O
extraordinaires;O
sous-prefectures;O
comique;O
dactions;O
graces;O
remercier;O
Ange;B-ORG
consenti;O
lecrivit;O
nentendis;O
situationer;O
mn;O
6-;O
U;B-ORG
"

 


";O
xM;O
Pr;B-MISC
gg;O
2N;O
iy;O
io;B-LOC
ry;O
-I;B-PER
w;I-PER
ht;O
xmee;O
Gf;O
Is1;I-LOC
i-=t;I-LOC
ttA;I-LOC
I---;I-LOC
zr;I-LOC
eLL;I-LOC
---c;O
e1;O
Te;B-PER
sI;I-MISC
p-=ae;O
D;I-MISC
rv;O
5-I;O
m-;O
---L-;O
Ii;B-MISC
LAi;I-MISC
LYNI;B-ORG
MION;B-ORG
BON;O
AMI;O
MAITRE;O
DARMES;O
fevrier;O
neige;O
labri;O
surveillais;O
MIarine;B-PER
nus;O
grillees;O
crampons;O
arraches;O
trace;O
visible;O
echelles;O
balancant;O
maitresse;O
poutre;O
plafond;O
anneau;O
corde;O
samuser;O
remplissait;O
pelles;O
lemportaient;O
tombereaux;O
tapage;O
lisais;O
demoli;O
fusse;O
apercu;O
timbre;O
Cher;B-PER
surprendre;O
hein;O
a8z;O
mennuyais;O
Providence;B-LOC
rencontrer;O
mettons;O
memoires;O
dictce;O
brillant;O
jespere;O
economies;O
Parisl;B-LOC
pleut;O
pluie;O
gaie;O
melee;O
vu;O
ailleurs;O
savaisl;O
incroyablen;O
sourd;I-MISC
jentendis;B-PER
sous-prefetl;O
sous-prefetln;O
sous-prefet;O
presageait;O
evidemment;O
dextraordinaire;O
minteressait;O
entier;O
gaiete;O
culbutaient;O
Bretagne;I-MISC
cidre;O
apprenant;O
dEspagne;B-LOC
anel-;O
maime;O
beaucoupMON;B-ORG
8y;O
aQuant;B-MISC
maman;O
devrais;I-MISC
plaint;O
certainement;O
Quartier;B-LOC
Latin;B-MISC
ILatinl;B-MISC
toits;O
tiendrons;O
ferai;O
tomber;O
tembrasse;O
JAcouEs;B-PER
delicieux;O
lettrel;O
pleurais;I-MISC
derniers;O
leffet;O
courageux;O
causaient;O
stationnant;O
debarrasse;O
melancai;O
tardait;O
palpitant;O
despoir;O
ya;O
sous-;O
prefet;O
mattendait;O
jimaginai;O
remarque;O
moffrir;O
paraissait8;B-ORG
naturelle;O
Quoi;O
certitude;O
devenait;O
tournant;O
rencontrai;O
marretai;O
dattendre;O
Secretaire;B-PER
rajustai;O
donnai;O
tournai;O
bouton;O
mattendaitl;O
sous-prfet;O
appuye;O
marbre;O
blonds;O
robe;O
humblement;O
dissimulait;O
samuse;O
seduire;O
prononce;O
phrase;O
claire;O
cesser;O
plaisanter;O
plaisantait;O
Nest;B-PER
seduit;O
femmek;O
indignation;O
eclair;O
mepris;O
jaillir;O
effronterielnMON;O
ON;O
8s;O
cessait;O
tablette;O
apergus;O
temoignages;O
graves;O
accusent;O
surprises;O
demoiselle;O
question;O
signees;O
grincerent;O
ferocement;O
fugitive;O
traversa;O
scandale;O
tendit;O
tranquillement;O
Regardezl;O
Misricordel;B-PER
toutesl;O
sauage;O
cantique;O
rhetorique;O
amoureuse;O
effeuillees;O
chambrel;I-MISC
decrottait;O
matins;O
socques;O
sous-prefete;O
figurer;O
dites;O
seigneur;O
uan;O
ricana;O
baissai;O
disculper;I-MISC
prononcai;O
prei;O
plutot;O
denoncer;O
Car;O
remarquez;O
soupconne;O
loyaute;O
reconnaissant;O
paresse;O
recopier;O
miennes;O
innocent;O
les86;O
acolyte;O
sinclinant;O
merite;O
quafin;O
deviter;O
garderait;O
chassen;O
mabandonna;O
saluai;I-MISC
eclaterent;O
trait;O
etouf-;O
fant;O
mouchoir;O
inquiet;O
minterrogeait;O
enfantillagesl;O
brutal;O
prouve;O
Voyons;B-PER
seclaircir;O
rogue;O
trahir;O
ouvertes;O
simplement;O
entendimes;O
roulement;O
poignets;O
briser;O
devez;O
permettrai;O
sacrifier;O
pleurez;O
revenant;O
oubliait;O
ecoutez;O
quelqueMON;O
infirme;O
merel;I-MISC
sainte;O
femmel;O
Promettez;B-MISC
meffraya;O
mccriai;O
entrouvrit;O
crosse;O
luisante;O
pistolet;O
tuerk;O
promis;O
